code_site,libelle_site,code_station,libelle_station,type_station,coordonnee_x_station,coordonnee_y_station,code_projection,longitude_station,latitude_station,influence_locale_station,commentaire_station,altitude_ref_alti_station,code_systeme_alti_site,code_commune_station,libelle_commune,code_departement,code_region,libelle_region,code_cours_eau,libelle_cours_eau,uri_cours_eau,descriptif_station,date_maj_station,date_ouverture_station,date_fermeture_station,commentaire_influence_locale_station,code_regime_station,qualification_donnees_station,code_finalite_station,type_contexte_loi_stat_station,type_loi_station,date_debut_ref_alti_station,date_activation_ref_alti_station,date_maj_ref_alti_station,libelle_departement,en_service,geometry.type,geometry.crs.type,geometry.crs.properties.name,geometry.coordinates1,geometry.coordinates2
K1383010,La Bourbince à Vitry-en-Charollais,K138301001,La Bourbince à Vitry-en-Charollais,LIMNI,782751.0,6597429.0,26,4.078510958,46.471760632,1.0,,232650.0,3.0,71588,VITRY-EN-CHAROLLAIS,71,27,BOURGOGNE-FRANCHE-COMTE,K13-0300,la Bourbince,http://id.eaufrance.fr/CEA/K13-0300,,2021-05-26T00:00:00Z,1967-01-01T00:00:00Z,,,1,20,12.0,1.0,2.0,1967-01-01T00:00:00Z,2013-11-18T00:00:00Z,2021-05-26T00:00:00Z,SAONE-ET-LOIRE,True,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,4.07851095812318,46.4717606318667
K1391810,L'Arroux à Digoin,K139181001,L'Arroux à Digoin - Le Verdier,LIMNI,775870.0,6599916.0,26,3.989245319,46.494964204,3.0,"1958 à 1971 ? station gérée par le service technique de l'énergie électrique et des grands barrages - 4° circonscription électrique -Direction du gaz et de l'électricité, puis par la DIREN/DREAL Centre Val de Loire. Absences de données du 01/09/1997 au 10/12/1999 (travaux de reconstruction de la passerelle).",223980.0,3.0,71176,DIGOIN,71,27,BOURGOGNE-FRANCHE-COMTE,K1--0180,l'Arroux,http://id.eaufrance.fr/CEA/K1--0180,,2023-10-19T00:00:00Z,1958-01-01T00:00:00Z,,Station influencée en hautes eaux par les crues de la Loire.,1,20,12.0,1.0,2.0,1958-01-01T00:00:00Z,2013-11-18T00:00:00Z,2021-05-26T00:00:00Z,SAONE-ET-LOIRE,True,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,3.98924531949729,46.4949642044754
K1440010,La Loire à Gilly-sur-Loire,K144001010,La Loire à Gilly-sur-Loire,LIMNI,758718.0,6604508.0,26,3.766202763,46.538026959,3.0,,209610.0,3.0,71220,GILLY-SUR-LOIRE,71,27,BOURGOGNE-FRANCHE-COMTE,----0000,la Loire,http://id.eaufrance.fr/CEA/----0000,,2024-03-15T00:00:00Z,1969-01-01T00:00:00Z,,,1,20,12.0,1.0,2.0,1969-01-01T00:00:00Z,2018-12-26T00:00:00Z,2018-12-26T00:00:00Z,SAONE-ET-LOIRE,True,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,3.76620276321035,46.5380269593786
K1600010,La Loire à Bourbon-Lancy,K160001010,La Loire à Bourbon-Lancy - Pont du Fourneau - Ancienne,LIMNI,754968.0,6614838.0,26,3.718498835,46.631355318,2.0,Echelles sous culée du pont rive droite aval. Station hauteurs uniquement.,204300.0,3.0,71047,BOURBON-LANCY,71,27,BOURGOGNE-FRANCHE-COMTE,----0000,la Loire,http://id.eaufrance.fr/CEA/----0000,,2021-08-19T00:00:00Z,1998-01-01T00:00:00Z,2014-04-24T00:00:00Z,Barrage de Villerest.,1,16,,1.0,2.0,1998-01-01T00:00:00Z,2013-11-18T00:00:00Z,2021-05-26T00:00:00Z,SAONE-ET-LOIRE,False,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,3.7184988352781,46.6313553175923
K1633010,La Somme à Bourbon-Lancy,K163301001,La Somme à Bourbon-Lancy - Moulin Baudran,LIMNI,758883.2728149,6616677.7985088,26,3.769907566,46.647588347,2.0,,214290.0,3.0,71047,BOURBON-LANCY,71,27,BOURGOGNE-FRANCHE-COMTE,K16-0300,la Somme,http://id.eaufrance.fr/CEA/K16-0300,,2023-05-03T00:00:00Z,2012-01-01T00:00:00Z,,,1,16,2.0,1.0,2.0,2012-01-01T00:00:00Z,2021-04-15T00:00:00Z,2023-05-03T00:00:00Z,SAONE-ET-LOIRE,True,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,3.76990756564016,46.6475883473447
U2732010,Le Doubs à Navilly,U273201001,Le Doubs à Navilly,LIMNI,863560.0,6651054.0,26,5.150351156,46.939640025,3.0,Le 04/02/2008 : le producteur DIREN Rhône-Alpes/Bassin RMC est remplacé par la DIREN Franche-Comté.,173000.0,3.0,71329,NAVILLY,71,27,BOURGOGNE-FRANCHE-COMTE,U2--0200,Le Doubs,http://id.eaufrance.fr/CEA/U2--0200,zéro échelle nivelé par le BE ITE dans le cadre de l'étude hydraulique CEREMA pour le SPCRAS en 2022,2022-07-18T00:00:00Z,1992-03-01T00:00:00Z,,,1,20,2.0,1.0,2.0,1992-03-01T00:00:00Z,2013-11-18T00:00:00Z,2015-12-23T00:00:00Z,SAONE-ET-LOIRE,True,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,5.15035115627274,46.9396400247094
U2745010,La Guyotte à Charette-Varennes [Quintin],U274501001,La Guyotte à Charette-Varennes [Quintin],LIMNI,866369.0,6645195.0,26,5.185131757,46.886213383,1.0,"Station influencée par les crues du Doubs. La courbe de tarage n'a pas été extrapolée au delà de 18.5,m3/s.",175000.0,2.0,71101,CHARETTE-VARENNES,71,27,BOURGOGNE-FRANCHE-COMTE,U2740500,La Guyotte,http://id.eaufrance.fr/CEA/U2740500,,2021-05-12T00:00:00Z,1968-03-01T00:00:00Z,1990-09-01T00:00:00Z,,1,20,12.0,1.0,2.0,1968-03-01T00:00:00Z,2013-11-18T00:00:00Z,2013-11-18T00:00:00Z,SAONE-ET-LOIRE,False,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,5.18513175718351,46.8862133830962
U2745020,La Guyotte à Saint-Bonnet-en-Bresse,U274502001,La Guyotte à Saint-Bonnet-en-Bresse,LIMNI,865812.0,6643231.0,26,5.177108652,46.86867532,1.0,Le 15/04/2010 : mise à jour du bassin versant.,,,71396,SAINT-BONNET-EN-BRESSE,71,27,BOURGOGNE-FRANCHE-COMTE,U2740500,La Guyotte,http://id.eaufrance.fr/CEA/U2740500,,2020-06-26T00:00:00Z,1992-09-28T00:00:00Z,1994-01-01T00:00:00Z,,1,20,21.0,1.0,2.0,,,,SAONE-ET-LOIRE,False,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,5.17710865206155,46.868675319504
U3004010,La Dheune à Essertenne,U300401001,La Dheune à Essertenne,LIMNI,819755.0,6634671.0,26,4.570336522,46.801463077,1.0,Station équipée d'une centrale CR2M avec capteur de pression.,246060.0,3.0,71191,ESSERTENNE,71,27,BOURGOGNE-FRANCHE-COMTE,U30-0400,La Dheune,http://id.eaufrance.fr/CEA/U30-0400,,2024-04-25T00:00:00Z,1991-07-01T00:00:00Z,,,1,20,21.0,1.0,2.0,1991-07-01T00:00:00Z,2014-09-11T00:00:00Z,2020-06-10T00:00:00Z,SAONE-ET-LOIRE,True,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,4.5703365216144,46.801463077101
U3034010,La Dheune à Palleau,U303401001,La Dheune à Palleau,LIMNI,854328.0,6652172.0,26,5.029409192,46.951902146,1.0,Station équipée d'une centrale CR2M avec capteur de pression.,174870.0,3.0,71341,PALLEAU,71,27,BOURGOGNE-FRANCHE-COMTE,U30-0400,La Dheune,http://id.eaufrance.fr/CEA/U30-0400,,2024-06-14T00:00:00Z,1990-10-01T00:00:00Z,,,1,12,1.0,1.0,2.0,2013-02-14T00:00:00Z,2014-09-11T00:00:00Z,2016-01-22T00:00:00Z,SAONE-ET-LOIRE,True,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,5.0294091923862,46.9519021455618
U3100010,La Saône à Verdun-sur-le-Doubs,U310001001,La Saône à Verdun-sur-le-Doubs,LIMNI,854760.3589019,6646239.0686091,26,5.03308387,46.898401944,1.0,Le 01/02/2008 : le producteur DIREN Rhône-Alpes/Bassin RMC est remplacé par DIREN Bourgogne.,170000.0,3.0,71566,VERDUN-SUR-LE-DOUBS,71,27,BOURGOGNE-FRANCHE-COMTE,U---0000,La Saône,http://id.eaufrance.fr/CEA/U---0000,,2022-02-24T00:00:00Z,1992-05-01T00:00:00Z,,,1,20,2.0,1.0,2.0,1992-05-01T00:00:00Z,2021-10-20T00:00:00Z,2021-10-20T00:00:00Z,SAONE-ET-LOIRE,True,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,5.03308387014791,46.8984019437634
U3100010,La Saône à Verdun-sur-le-Doubs,U310001002,La Saône à Verdun-sur-le-Doubs - Pont de la RD 111,LIMNI,853982.0,6646707.0,26,5.023020526,46.902793627,0.0,Déplacement de la station U3100010 01,,,71566,VERDUN-SUR-LE-DOUBS,71,27,BOURGOGNE-FRANCHE-COMTE,U---0000,La Saône,http://id.eaufrance.fr/CEA/U---0000,,2022-07-07T00:00:00Z,1992-05-01T00:00:00Z,,,1,16,2.0,,,,,,SAONE-ET-LOIRE,True,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,5.02302052613809,46.9027936266044
U3120010,La Saône à Chalon-sur-Saône [port fluvial],U312001001,La Saône à Chalon-sur-Saône [port fluvial],LIMNI,843024.0,6633684.0,26,4.875048166,46.788007803,1.0,Le 01/02/2008 : le producteur DIREN Rhône-Alpes/Bassin RMC est remplacé par DIREN Bourgogne.,170280.0,3.0,71076,CHALON-SUR-SAONE,71,27,BOURGOGNE-FRANCHE-COMTE,U---0000,La Saône,http://id.eaufrance.fr/CEA/U---0000,,2022-07-07T00:00:00Z,1990-06-01T00:00:00Z,,,1,12,2.0,1.0,2.0,1990-06-01T00:00:00Z,2013-11-18T00:00:00Z,2018-07-31T00:00:00Z,SAONE-ET-LOIRE,True,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,4.87504816603871,46.7880078030312
U3127010,La Talie à la Loyère,U312701001,La Talie à la Loyère,LIMNI,839321.4317115,6639084.7429063,26,4.828163944,46.837403779,3.0,,179000.0,3.0,71265,LOYERE,71,27,BOURGOGNE-FRANCHE-COMTE,U3120700,La Thalie,http://id.eaufrance.fr/CEA/U3120700,,2023-02-16T00:00:00Z,1990-06-01T00:00:00Z,,,1,12,12.0,1.0,2.0,1990-06-01T00:00:00Z,2013-11-18T00:00:00Z,2014-09-11T00:00:00Z,SAONE-ET-LOIRE,True,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,4.8281639443797,46.8374037789728
U3214010,La Grosne à Jalogny [Cluny],U321401001,La Grosne à Jalogny [Cluny],LIMNI,826644.0,6590678.0,26,4.648603195,46.404154481,1.0,,243000.0,2.0,71240,JALOGNY,71,27,BOURGOGNE-FRANCHE-COMTE,U32-0400,La Grosne,http://id.eaufrance.fr/CEA/U32-0400,,2021-01-19T00:00:00Z,1968-03-01T00:00:00Z,,,1,20,12.0,1.0,2.0,1968-03-01T00:00:00Z,2013-11-18T00:00:00Z,2014-09-11T00:00:00Z,SAONE-ET-LOIRE,True,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,4.64860319490062,46.4041544811325
U3225010,La Guye à Sigy-le-Châtel [Corcelles],U322501001,La Guye à Sigy-le-Châtel [Corcelles],LIMNI,819794.0,6607603.0,26,4.563819268,46.557779145,1.0,,217000.0,2.0,71521,SIGY-LE-CHATEL,71,27,BOURGOGNE-FRANCHE-COMTE,U3220500,La Guye,http://id.eaufrance.fr/CEA/U3220500,,2021-01-19T00:00:00Z,1970-05-01T00:00:00Z,,,1,20,12.0,1.0,2.0,1970-05-01T00:00:00Z,2013-11-18T00:00:00Z,2014-09-11T00:00:00Z,SAONE-ET-LOIRE,True,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,4.5638192680211,46.5577791449825
U3234010,La Grosne à Sercy,U323401001,La Grosne à Sercy,LIMNI,829749.0,6612574.0,26,4.695128707,46.600680692,1.0,Le 01/02/2008 : le producteur DIREN Rhône-Alpes/Bassin RMC est remplacé par DIREN Bourgogne.,190000.0,3.0,71515,SERCY,71,27,BOURGOGNE-FRANCHE-COMTE,U32-0400,La Grosne,http://id.eaufrance.fr/CEA/U32-0400,,2021-01-19T00:00:00Z,1987-09-11T00:00:00Z,,,1,20,2.0,1.0,2.0,1987-09-11T00:00:00Z,2013-11-18T00:00:00Z,2014-09-11T00:00:00Z,SAONE-ET-LOIRE,True,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,4.69512870655033,46.600680692396
U3310010,La Saône à Tournus,U331001001,La Saône à Tournus,LIMNI,846925.0,6607946.0,26,4.917976082,46.555481248,1.0,Le 01/02/2008 : le producteur DIREN Rhône-Alpes/Bassin RMC est remplacé par DIREN Bourgogne.,169000.0,3.0,71543,TOURNUS,71,27,BOURGOGNE-FRANCHE-COMTE,U---0000,La Saône,http://id.eaufrance.fr/CEA/U---0000,,2024-06-04T00:00:00Z,1991-11-01T00:00:00Z,,,1,12,2.0,1.0,2.0,1991-11-01T00:00:00Z,2013-11-18T00:00:00Z,2014-09-11T00:00:00Z,SAONE-ET-LOIRE,True,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,4.91797608171677,46.5554812482892
U3415030,La Brenne à Sens-sur-Seille [L'Estalet],U341503001,La Brenne à Sens-sur-Seille [L'Estalet],LIMNI,874981.0,6630203.0,26,5.29246665,46.749083329,1.0,Le 12 février 2013 : ajout du 02/07/2009 et du 04/07/2009 pour récupérer l'année 2009.,184000.0,2.0,71514,SENS-SUR-SEILLE,71,27,BOURGOGNE-FRANCHE-COMTE,U3410500,La Brenne,http://id.eaufrance.fr/CEA/U3410500,,2020-06-26T00:00:00Z,1994-09-01T00:00:00Z,,,1,12,21.0,1.0,2.0,1994-09-01T00:00:00Z,2013-11-18T00:00:00Z,2014-09-11T00:00:00Z,SAONE-ET-LOIRE,True,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,5.29246665003678,46.7490833292653
U3424010,La Seille à Saint-Usuge,U342401001,La Seille à Saint-Usuge,LIMNI,872618.0,6621804.0,26,5.258379179,46.674102213,1.0,,177000.0,2.0,71484,SAINT-USUGE,71,27,BOURGOGNE-FRANCHE-COMTE,U34-0400,La Seille,http://id.eaufrance.fr/CEA/U34-0400,,2023-03-30T00:00:00Z,1968-03-01T00:00:00Z,,,1,12,12.0,1.0,2.0,1968-03-01T00:00:00Z,2013-11-18T00:00:00Z,2014-09-11T00:00:00Z,SAONE-ET-LOIRE,True,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,5.25837917868592,46.6741022131991
U3445030,Le Sevron à Varennes-Saint-Sauveur,U344503001,Le Sevron à Varennes-Saint-Sauveur,LIMNI,872036.0,6602542.0,26,5.243610436,46.500880247,1.0,,189000.0,2.0,71558,VARENNES-SAINT-SAUVEUR,71,27,BOURGOGNE-FRANCHE-COMTE,U3440500,Le Sevron,http://id.eaufrance.fr/CEA/U3440500,,2021-01-19T00:00:00Z,1994-12-01T00:00:00Z,,,1,20,21.0,1.0,2.0,1994-12-01T00:00:00Z,2013-11-18T00:00:00Z,2014-09-11T00:00:00Z,SAONE-ET-LOIRE,True,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,5.24361043621543,46.5008802467979
U3446410,La Gizia à Frontenaud,U344641001,La Gizia à Frontenaud,LIMNI,874790.0,6608589.0,26,5.28178521,46.554597327,1.0,"Crue d'octobre 1999 : nivellement du 19/04/2011 Alt. IGN69 186,094m, échelle=3.364m Q Estimé après levé topo du profil à la station 82 m3/s.",182730.0,3.0,71209,FRONTENAUD,71,27,BOURGOGNE-FRANCHE-COMTE,U3440640,La Gizia,http://id.eaufrance.fr/CEA/U3440640,,2023-03-30T00:00:00Z,1993-11-01T00:00:00Z,,,1,20,12.0,1.0,2.0,1993-11-01T00:00:00Z,2014-09-11T00:00:00Z,2016-10-06T00:00:00Z,SAONE-ET-LOIRE,True,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,5.28178521031464,46.5545973265396
U3455030,La Vallière à Savigny-en-Revermont,U345503001,La Vallière à Savigny-en-Revermont,LIMNI,885385.0,6617068.0,26,5.423408781,46.628069385,1.0,Le 01/04/2009 à 10h00 : nouvelle station CPL+ CBS (Nouvelle échelle) Ancienne échelle Alt=193.802,193990.0,3.0,71506,SAVIGNY-EN-REVERMONT,71,27,BOURGOGNE-FRANCHE-COMTE,U3450500,La Vallière,http://id.eaufrance.fr/CEA/U3450500,,2023-03-30T00:00:00Z,1993-12-01T00:00:00Z,,,1,20,12.0,1.0,2.0,2009-04-09T00:00:00Z,2013-11-18T00:00:00Z,2016-10-06T00:00:00Z,SAONE-ET-LOIRE,True,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,5.42340878056883,46.6280693846026
U3455050,La Vallière à Sagy,U345505001,La Vallière à Sagy,LIMNI,876648.0,6613352.0,26,5.307843403,46.596980909,,"Le 01/02/2008 : le producteur DIREN Rhône-Alpes/Bassin RMC est remplacé par la DIREN Bourgogne. Le 19/04/2011, nivellement zéro échelle Alt. IGN69 183,375 m",183375.0,3.0,71379,SAGY,71,27,BOURGOGNE-FRANCHE-COMTE,U3450500,La Vallière,http://id.eaufrance.fr/CEA/U3450500,,2021-01-19T00:00:00Z,2005-02-01T00:00:00Z,,,1,12,,1.0,2.0,2005-02-01T00:00:00Z,2014-09-11T00:00:00Z,2014-09-11T00:00:00Z,SAONE-ET-LOIRE,True,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,5.30784340253657,46.5969809091341
U3464010,La Seille à Louhans,U346401001,La Seille à Louhans,LIMNI,869776.0,6616786.0,26,5.219372012,46.629662597,1.0,Le 01/02/2008 : le producteur DIREN Rhône-Alpes/Bassin RMC est remplacé par DIREN Bourgogne.,176155.0,3.0,71263,LOUHANS,71,27,BOURGOGNE-FRANCHE-COMTE,U34-0400,La Seille,http://id.eaufrance.fr/CEA/U34-0400,,2021-01-19T00:00:00Z,1987-07-16T00:00:00Z,,,1,12,2.0,1.0,2.0,1987-07-16T00:00:00Z,2016-10-11T00:00:00Z,2016-10-11T00:00:00Z,SAONE-ET-LOIRE,True,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,5.21937201238971,46.6296625974052
U3485310,Le ru de Bissy à Bissy-la-Mâconnaise,U348531001,Le ru de Bissy à Bissy-la-Mâconnaise,LIMNI,837388.0,6599169.0,26,4.790924989,46.478487394,1.0,,249904.0,3.0,71035,BISSY-LA-MACONNAISE,71,27,BOURGOGNE-FRANCHE-COMTE,U3481280,Ruisseau de Bissy,http://id.eaufrance.fr/CEA/U3481280,,2020-06-26T00:00:00Z,1999-04-01T00:00:00Z,2019-09-02T00:00:00Z,,1,12,0.0,1.0,2.0,1999-04-01T00:00:00Z,2014-09-30T00:00:00Z,2014-09-30T00:00:00Z,SAONE-ET-LOIRE,False,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,4.79092498902009,46.4784873939267
U4300010,La Saône à Mâcon [amont],U430001001,La Saône à Mâcon [amont],LIMNI,840871.3141773,6579063.2483321,26,4.830241937,46.296770588,1.0,Le 01/02/2008 : le producteur DIREN Rhône-Alpes/Bassin RMC est remplacé par DIREN Bourgogne.,167990.0,3.0,71270,MACON,71,27,BOURGOGNE-FRANCHE-COMTE,U---0000,La Saône,http://id.eaufrance.fr/CEA/U---0000,,2024-06-05T00:00:00Z,1952-01-01T00:00:00Z,,,1,12,12.0,1.0,2.0,1952-01-01T00:00:00Z,2020-01-14T00:00:00Z,2020-12-17T00:00:00Z,SAONE-ET-LOIRE,True,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,4.83024193684814,46.2967705879709
U4300011,"La Saône à Sancé [Mâcon, ultra-sons]",U430001101,"La Saône à Sancé [Mâcon, ultra-sons]",DEB,842345.0,6584039.0,26,4.850896579,46.341254427,,"Station uniquement débitmétrique, mais pour éviter un doublon source de questions, se reporter sur Mâcon pour lire débits et hauteurs. Le 01/02/2008 : le producteur DIREN Rhône-Alpes/Bassin RMC est remplacé par DIREN Bourgogne.",169450.0,3.0,71497,SANCE,71,27,BOURGOGNE-FRANCHE-COMTE,U---0000,La Saône,http://id.eaufrance.fr/CEA/U---0000,,2024-03-19T00:00:00Z,2002-06-01T00:00:00Z,,,1,12,,1.0,2.0,2002-12-01T00:00:00Z,2013-11-18T00:00:00Z,2014-09-11T00:00:00Z,SAONE-ET-LOIRE,True,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,4.850896578755,46.3412544271673
U4300011,"La Saône à Sancé [Mâcon, ultra-sons]",U430001102,"La Saône à Sancé [Mâcon, ultra-sons] - HQ",LIMNI,842345.0,6584039.0,26,4.850896579,46.341254427,1.0,,,,71497,SANCE,71,27,BOURGOGNE-FRANCHE-COMTE,U---0000,La Saône,http://id.eaufrance.fr/CEA/U---0000,Capteur Hauteur sur le site du débitmètre Mâcon-US,2024-03-19T00:00:00Z,2010-01-01T00:00:00Z,,,1,16,12.0,,,,,,SAONE-ET-LOIRE,True,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,4.850896578755,46.3412544271673
U4305410,Le Denante à Davayé,U430541001,Le Denante à Davayé,LIMNI,835841.0,6579489.0,26,4.765032394,46.301634506,1.0,,187370.0,3.0,71169,DAVAYE,71,27,BOURGOGNE-FRANCHE-COMTE,U4300540,Ruisseau Denante,http://id.eaufrance.fr/CEA/U4300540,,2021-01-19T00:00:00Z,1987-12-01T00:00:00Z,2019-09-02T00:00:00Z,,1,20,21.0,1.0,2.0,2013-02-14T00:00:00Z,2014-09-11T00:00:00Z,2019-10-22T00:00:00Z,SAONE-ET-LOIRE,False,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,4.76503239422173,46.3016345057783
G0170420,La Bresle à Ponts-et-Marais,G017042010,La Bresle à Ponts-et-Marais,LIMNI,588714.0,6995278.0,26,1.447744409,50.046068813,2.0,,,,76507,PONTS-ET-MARAIS,76,28,NORMANDIE,G01-0400,La Bresle,http://id.eaufrance.fr/CEA/G01-0400,,2021-01-19T00:00:00Z,1999-11-29T00:00:00Z,,,1,16,0.0,1.0,2.0,,,,SEINE-MARITIME,True,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,1.44774440884512,50.0460688134245
G0170421,La Bresle à Longroy,G017042101,La Bresle à Longroy,LIMNI,542733.5848985,2555198.6968884,5,1.53906049,49.990321445,,,,,76394,LONGROY,76,28,NORMANDIE,G01-0400,La Bresle,http://id.eaufrance.fr/CEA/G01-0400,,2023-10-05T00:00:00Z,1950-01-01T00:00:00Z,2003-01-01T00:00:00Z,,1,16,7.0,,,,,,SEINE-MARITIME,False,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,1.53906048987009,49.9903214451359
G1110410,L'Yères à Touffreville-sur-Eu,G111041010,L'Yères à Touffreville-sur-Eu,LIMNI,580821.0,6990284.0,26,1.339146471,49.999780637,1.0,,14470.0,3.0,76703,TOUFFREVILLE-SUR-EU,76,28,NORMANDIE,G11-0400,L'Yeres,http://id.eaufrance.fr/CEA/G11-0400,,2020-06-26T00:00:00Z,1965-01-01T00:00:00Z,,,1,20,12.0,1.0,2.0,1965-01-01T00:00:00Z,2013-11-18T00:00:00Z,2013-11-18T00:00:00Z,SEINE-MARITIME,True,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,1.33914647089229,49.9997806369004
G2060210,La Béthune à Saint-Aubin-le-Cauf,G206021010,La Béthune à Saint-Aubin-le-Cauf,LIMNI,569443.0,6975413.0,26,1.185400205,49.863980019,1.0,,13970.0,3.0,76562,SAINT-AUBIN-LE-CAUF,76,28,NORMANDIE,G2--0200,L'Arques,http://id.eaufrance.fr/CEA/G2--0200,,2023-05-26T00:00:00Z,1966-01-01T00:00:00Z,,,1,20,12.0,1.0,2.0,1966-01-01T00:00:00Z,2013-11-18T00:00:00Z,2013-11-18T00:00:00Z,SEINE-MARITIME,True,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,1.18540020472238,49.8639800191038
G2100612,La Varenne à Martigny,G210061201,La Varenne à Martigny,LIMNI,567990.5478783,6974389.6116443,26,1.165550321,49.854487242,,,,,76413,MARTIGNY,76,28,NORMANDIE,G2100600,La Varenne,http://id.eaufrance.fr/CEA/G2100600,,2023-10-05T00:00:00Z,1964-01-01T00:00:00Z,,,1,16,17.0,,,,,,SEINE-MARITIME,True,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,1.16555032087017,49.8544872418542
G2100613,La Varenne à Torcy-le-Grand,G210061301,La Varenne à Torcy-le-Grand,LIMNI,568377.16,6967535.87,26,1.173124022,49.79301005,,,,,76697,TORCY-LE-GRAND,76,28,NORMANDIE,G2100600,La Varenne,http://id.eaufrance.fr/CEA/G2100600,,2024-01-31T00:00:00Z,2022-10-11T00:00:00Z,,,1,16,7.0,,,,,,SEINE-MARITIME,True,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,1.17312402219711,49.793010049968
G2230410,L'Eaulne à Martin-Église,G223041010,L'Eaulne à Martin-Église,LIMNI,566387.0,6979391.0,26,1.141639641,49.89906789,1.0,,,,76414,MARTIN-EGLISE,76,28,NORMANDIE,G22-0400,L'Eaulne,http://id.eaufrance.fr/CEA/G22-0400,,2024-03-12T00:00:00Z,1964-05-01T00:00:00Z,,,1,12,12.0,1.0,2.0,,,,SEINE-MARITIME,True,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,1.14163964089033,49.8990678895845
G2230411,L'Eaulne à Ancourt,G223041101,L'Eaulne à Ancourt,LIMNI,568679.31,6980381.98,26,1.173192013,49.908448068,,,,,76008,ANCOURT,76,28,NORMANDIE,G22-0400,L'Eaulne,http://id.eaufrance.fr/CEA/G22-0400,,2024-01-31T00:00:00Z,2022-10-05T00:00:00Z,,,1,16,7.0,,,,,,SEINE-MARITIME,True,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,1.17319201326261,49.9084480678496
G2240001,[L'Arques] à Dieppe et à Rouxmesnil-Bouteilles,G224000101,[L'Arques] à Rouxmesnil-Bouteilles - L'Arques à Rouxmesnil-Bouteilles,LIMNI,563839.0688811,6980531.1501666,26,1.105834802,49.908763332,,,,,76545,ROUXMESNIL-BOUTEILLES,76,28,NORMANDIE,00000000,,http://id.eaufrance.fr/CEA/00000000,,2023-12-15T00:00:00Z,2015-01-01T00:00:00Z,2023-11-15T00:00:00Z,,1,12,2.0,,,,,,SEINE-MARITIME,False,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,1.1058348020499,49.9087633317562
G2240001,[L'Arques] à Dieppe et à Rouxmesnil-Bouteilles,G224000102,[L'Arques] à Dieppe - L'Arques à Dieppe,LIMNI,562840.2230279,6982016.0990984,26,1.091445822,49.921882768,3.0,Seuil de Dieppe,,,76217,DIEPPE,76,28,NORMANDIE,00000000,,http://id.eaufrance.fr/CEA/00000000,,2023-10-13T00:00:00Z,2015-10-05T00:00:00Z,2022-03-31T00:00:00Z,Marée,1,20,27.0,,,,,,SEINE-MARITIME,False,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,1.09144582206319,49.9218827675075
G3100612,La Scie à Notre-Dame-du-Parc,G310061201,La Scie à Notre-Dame-du-Parc,LIMNI,563990.0,6962491.0,26,1.11392686,49.746769706,0.0,,,,76478,NOTRE-DAME-DU-PARC,76,28,NORMANDIE,G3100600,La Scie,http://id.eaufrance.fr/CEA/G3100600,,2024-05-07T00:00:00Z,2016-01-01T00:00:00Z,,,1,16,,,,,,,SEINE-MARITIME,True,Point,name,urn:ogc:def:crs:OGC:1.3:CRS84,1.11392686034613,49.7467697064322
